ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
12859,"Artarmon",143,13,"56H","56H1H1S4Q",3,2017-02-23 03:58:51.6400000,0,0,1322612,2026-09-13 00:03:49.4670000,-33.816670,151.183330
1916535,"Helmsburg",3555,233,"16S","16S1H2S2Q",2,2013-09-12 04:05:12.7900000,0,6212634,0,2026-09-13 00:06:15.8830000,39.265330,-86.292770
2224951,"Stonington",3557,233,"16T","16T1H5S2Q",3,2026-09-13 00:06:14.5800000,0,0,2184,2026-09-13 00:06:21.9600000,45.723030,-86.976520
1990795,"Brommerstown",3584,233,"18T","18T2H4S4Q",1,2014-06-27 10:33:57.1900000,151427,0,0,2026-09-13 00:06:35.7530000,40.597590,-76.155500
1990834,"Auburn",3584,233,"18T","18T2H4S4Q",1,2014-07-04 18:46:57.2600000,157985,0,0,2026-09-13 00:06:46.7430000,40.598420,-76.093270
2273704,"Les Geneveys-sur-Coffrane",516,43,"32T","32T1H1S1Q",1,2019-02-12 00:17:53.9700000,28379,2585,0,2026-09-13 00:07:09.9770000,47.033330,6.850000
2226903,"Wells",3557,233,"16T","16T1H5S1Q",3,2026-09-13 00:07:17.6730000,0,0,1042,2026-09-13 00:07:17.6730000,45.777190,-87.079580
2274308,"Col des Roches",516,43,"32T","32T1H1S1Q",2,2026-09-09 23:34:21.8670000,0,192808,0,2026-09-13 00:07:18.5770000,47.050000,6.850000
1912398,"Gnaw Bone",3555,233,"16S","16S1H2S2Q",2,2013-10-24 16:31:28.7170000,0,2306766,0,2026-09-13 00:07:21.1500000,39.190880,-86.155550
2227506,"Larch",3557,233,"16T","16T1H5S1Q",3,2026-09-13 00:07:22.1830000,0,0,1306,2026-09-13 00:07:22.1830000,45.789690,-87.064580
1918499,"Cornelius",3555,233,"16S","16S1H2S2Q",2,2013-12-03 22:53:04.3800000,0,5911449,0,2026-09-13 00:07:46.0300000,39.299770,-86.298050
1962753,"Olentangy",3563,233,"17T","17T2H4S3Q",1,2026-09-12 22:48:46.1200000,16082,0,0,2026-09-13 00:08:53.4470000,40.063120,-83.046300
2009385,"Raricks",3584,233,"18T","18T2H4S4Q",1,2015-09-01 16:18:00.8630000,50326,0,0,2026-09-13 00:09:10.6830000,40.900920,-76.233830
2028393,"Bloomingdale",3584,233,"18T","18T2H4S2Q",1,2026-09-13 00:10:06.3000000,1200,0,0,2026-09-13 00:10:06.3000000,41.238420,-76.198540
1921746,"Silex",3555,233,"16S","16S1H2S2Q",2,2013-06-28 06:06:22.8200000,0,10916519,0,2026-09-13 00:10:21.4130000,39.360600,-86.659720
1919803,"Fruitdale",3555,233,"16S","16S1H2S2Q",2,2013-12-07 00:55:05.7500000,0,5717450,0,2026-09-13 00:10:41.5200000,39.321990,-86.257770
