ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
1895789,"Chinatown",3536,233,"18S","18S1H1S3Q",3,2026-08-25 13:55:28.1930000,606361,0,1031785,2026-09-20 00:03:59.7970000,38.900940,-77.022750
1893335,"Garden Valley",3567,233,"10S","10S1H3S4Q",2,2012-08-13 13:26:51.5530000,0,3931710,0,2026-09-20 00:04:27.8200000,38.854070,-120.859380
1764364,"West Fork Hills",3548,233,"16S","16S1H5S3Q",2,2022-02-14 06:01:19.8930000,1500,181438,3600,2026-09-20 00:04:38.2300000,36.589210,-87.420290
1895252,"Fornis",3567,233,"10S","10S1H3S4Q",2,2012-08-13 13:27:06.1600000,0,3342190,0,2026-09-20 00:04:44.5930000,38.892400,-120.861330
1887055,"Jayhawk",3567,233,"10S","10S1H3S4Q",2,2012-08-12 19:41:09.9000000,0,3718270,0,2026-09-20 00:05:11.1170000,38.731290,-120.966330
1884006,"Cambridge Oaks",3567,233,"10S","10S1H3S3Q",2,2023-06-27 04:37:04.8470000,0,3997740,300,2026-09-20 00:05:33.2670000,38.666850,-121.003550
1883620,"Bar J Ranch",3567,233,"10S","10S1H3S3Q",2,2012-10-10 01:24:54.8900000,0,3997290,600,2026-09-20 00:05:44.5130000,38.661850,-121.010780
2540901,"Ashby Parva",979,77,"30U","30U1H6S3Q",0,2026-09-20 00:06:13.0670000,0,0,0,2026-09-20 00:06:13.0670000,52.483330,-1.216670
2528006,"Weedon Beck",979,77,"30U","30U1H6S3Q",0,2026-09-20 00:07:04.4100000,0,0,0,2026-09-20 00:07:04.4100000,52.216670,-1.066670
2528005,"Church Stowe",979,77,"30U","30U1H6S3Q",0,2026-09-20 00:07:09.9400000,0,0,0,2026-09-20 00:07:09.9400000,52.216670,-1.083330
2528861,"Dodford",979,77,"30U","30U1H6S3Q",0,2026-09-20 00:07:19.3900000,0,0,0,2026-09-20 00:07:19.3900000,52.233330,-1.100000
